"ID","장비명","시/도","시/군/구","읍/면/동","번지","상세주소","설치장소","RSRP AVG","SINR AVG","TX_PWR AVG","측정수 ","RF_Pot수","평균측정수"
"PIPS00143T","발리휘트니스상층부_L","부산광역시","동래구","온천동","165-2","온천장사거리스파쇼핑건물","2층 휘트니스 입구 옆 자판기 뒤 벽면","-84.63499999999999","3.265","0.8016666666666664","1280.0","43.0","213.0"
"PIPS01014K","사직실내수영장(탈의실)","부산광역시","동래구","사직동","930-0","사직종합운동장실내수영장내","B1층여자탈의실복도","-73.28166666666667","15.11","-6.9366666666666665","940.0","44.0","156.0"
"PIPS45198K","명륜센트럴파크2차(소스)","부산광역시","동래구","명륜동","756-1","시싯골사거리에서동래경찰서방향700M좌측","B1 14D기둥맞은편 5번휀룸실안벽면(209동 휀룸실키 수령)","-86.62","13.534","8.466","130.0","6.0","26.0"
"SIPS30103W","온천삼정그린코아101동","부산광역시","동래구","온천동","1654-0","동래만덕1터널지나서사직동방향으로직진하여온천여중끼고우회전약300M직진하면좌측에위치","지하3층주차장계단실옆벽면","-89.16","8.84","-3.4","110.0","7.0","22.0"
"PIPS31900K","명륜쌍용예가CCTV1,2(소스)","부산광역시","동래구","명륜동","681-0","부산광역시 동래구 명륜동 롯데백화점(동래점)맞은편","103동지하1층3-4라인옆비트","-85.37800000000001","1.6","11.084","200.0","14.0","40.0"
"PIPS53643K","녹원커피숍","부산광역시","동래구","안락동","423-14","안락교차로에서명장방향우측첫번째블록골목안5M부근","지하1층화장실쪽벽면","-97.256","1.7619999999999998","12.516","250.0","12.0","50.0"
"PIPS45283K","모로부산연습실","부산광역시","동래구","안락동","449-22","부산은행안락1동지점에서새마을금고방향직전대농탑마트지하","B1사무실벽면","-85.21571428571428","12.172857142857142","-0.5485714285714286","520.0","21.0","74.0"
"PIPS81010K","화신동영아파트기계실","부산광역시","동래구","온천동","1682-0","만덕터널에서 사직운동장쪽으로 가다 달북초등학교지나 우회전 삼거리에서 우측으로 들어가면 우측위치","지하1층기계실내사무실벽면","-80.33333333333333","15.708333333333334","-6.333333333333333","90.0","8.0","15.0"
"SIPS05482T","허허이용원_L","부산광역시","동래구","안락동","429-8","동래에서해운대방향으로가다가안락로타리에서좌회전하여송정방향으로조금가다가첫번째사거리오대포연탄구이앞에서우회전하여가다가사거리에서직진하면우측에삼보","지하1층비상구옆벽면","-74.69399999999999","18.182","2.1","260.0","17.0","52.0"
"SIPS45126W","삼성전자동래센터","부산광역시","동래구","낙민동","13-1","안락로타리에선연산로타리쪽주유소뒤쪽","B1 엘리베이터옆유수검지실벽면","-71.02833333333332","19.546666666666667","-11.653333333333334","3130.0","52.0","521.0"
"PIPS52203K","이카루스","부산광역시","동래구","사직동","137-2","사직3동부산은행맞은편블럭20m부근","지하1층비상구입구벽면","-73.53","17.75111111111111","-6.337777777777778","1200.0","49.0","133.0"
"SIPS06220T","온천아트빌라_L","부산광역시","동래구","온천동","358-13","부산전자공업고등학교에서 우장춘기념관방면으로 가다가 좌측편 온천아트빌라","지하1층주차장안쪽기둥벽변","-93.75","8.5","0.0","30.0","3.0","15.0"
"SIPS45368T","Z1타워2_공용_SKT","부산광역시","동래구","온천동","1422-23","미남교차로사직동방면 첫번째 교차로 유턴후 100M우회전 좌측에 위치","B1_전기실입구벽면","-81.20714285714287","8.20142857142857","-5.927142857142856","600.0","32.0","85.0"
"SIPS06135T","안락1차SK아파트2동-1_L","부산광역시","동래구","안락동","472-57","반여동원동IC에서동래방면으로가다가우측편위치","지하1층프리액션벨브실입구벽면","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"SIPS06378T","터울림_L","부산광역시","동래구","안락동","426-36","안락교차로에서명장방향우측네번째블록","지하1층카운터위벽면","-75.186","16.086","-9.964","2780.0","71.0","278.0"
"SIPS45102T","부산시체육회관_LTE","부산광역시","동래구","사직동","749-6","사직도운동장맞은편쌍용예가아파트맞은편건물","지하1층전기실벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06136T","안락1차SK아파트2동-2_L","부산광역시","동래구","안락동","472-57","반여동원동IC에서동래방면으로가다가우측편위치","지하2층프리액션벨브실입구벽면","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"PIPS45064W","금강복싱클럽","부산광역시","동래구","온천동","1266-5","""구""부산백화점에서사직1파출소지나300M전우측에위치","지하1층체육관벽면","-72.94428571428571","17.34714285714286","-11.282857142857143","3260.0","54.0","465.0"
"SIPS06595T","피싱그룹반어_L","부산광역시","동래구","온천동","1430-10","동래고려의원에서혜광빌딩옆건물","지하1층전기실안벽면","-75.03571428571429","14.121428571428572","-7.9799999999999995","15900.0","85.0","2271.0"
"SIPS06680T","사직자연유치원_L","부산광역시","동래구","사직동","35-1","사직동 사거리에서 쌍용아파트 방향으로 직진 후 쌍용아파트 후문 쪽 끝 부분 지하에 위치","지하1층주차장유수검지장치실안벽면","-85.51181818181819","6.290909090909091","-2.227272727272727","700.0","40.0","63.0"
"SIPS06571T","성안자동차정비_L","부산광역시","동래구","안락동","433-4","동래수안로타리에서 해운대방향 가다 안락로타리지나 약 150m전방 우측편 현대자동차 지나 보임","지하1층작업장벽면","-71.25","22.375","-11.5","60.0","4.0","15.0"
"PIPS25056K","피싱그룹반어","부산광역시","동래구","온천동","1430-10","동래고려의원에서혜광빌딩옆건물","지하1층전기실안벽면","-75.03571428571429","14.121428571428572","-7.9799999999999995","15900.0","85.0","2271.0"
"SIPS40584T","경동나비엔_L","부산광역시","동래구","낙민동","205-14","동래지하철역에서수안역방향직진후낙민동역가기50M전우측경동나비엔건물지하1층창고벽면","지하1층입구좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS20313K","K빌딩지하","부산광역시","동래구","온천동","852-0","사직동에서금강공원방면으로로타리경유해서약500M직진좌측에위치","최윤기소파공장지하1층공장중앙벽면","-67.39200000000001","20.226000000000003","-18.022","2430.0","52.0","486.0"
"SIPS40475T","홍림크린피아APT_L","부산광역시","동래구","온천동","186-59","동래역에서부산대방면(구서IC)직진하면벽산아스타APT뒷편에위치함","지하1층발전기실내벽","-78.166","6.2","-1.98","210.0","12.0","42.0"
"SIPS40233T","튼튼영어_L","부산광역시","동래구","사직동","44-5","사직야구장뒤사직119안전센터에서예원초등학교옆길로가다약300미터지점에서우회전후약70미터지점좌측건물","B1사무실후문좌측벽면","-84.0","8.75","2.5","30.0","3.0","15.0"
"SIPS40499T","수영하수처리장기계실1","부산광역시","동래구","안락동","1108-0","토곡사거리에서안락뜨란채방향아파트가기전도시고속도로방면우회전도시고속도로램프진입전우측건물","지하1층램프앞좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS60133K","혜준메디칼빌딩","부산광역시","동래구","명륜동","424-0","kt동래지사에서 안락동방면으로 100m 전방 김태환정형외과 가기전 혜준메디칼빌딩","지하2층EPS실","-75.167","19.786","-5.540000000000001","2770.0","80.0","277.0"
"SIPS40257T","모로부산연습실_L","부산광역시","동래구","안락동","449-22","부산은행안락1동지점에서새마을금고방향직전대농탑마트지하","B1사무실벽면","-85.21571428571428","12.172857142857142","-0.5485714285714286","520.0","21.0","74.0"
"PIPS45197K","명륜센트럴파크1차(소스2)","부산광역시","동래구","명륜동","756-0","시싯골사거리에서동래경찰서방향700M좌측","103동B1A25기둥뒤휀룸실(설비-3)","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS05483T","프라자만다방_L","부산광역시","동래구","안락동","425-19","안락로타리에서명장동방면으로좌회전하여약100m전방우측지하에위치","지하1층비상구옆벽면","-80.11166666666668","10.246666666666666","-0.0650000000000001","2200.0","42.0","366.0"
"PIPS20338K","사직자연유치원","부산광역시","동래구","사직동","35-1","사직동 사거리에서 쌍용아파트 방향으로 직진 후 쌍용아파트 후문 쪽 끝 부분 지하에 위치         ","지하1층주차장유수검지장치실안벽면","-90.90133333333333","5.596666666666667","0.9166666666666666","910.0","38.0","60.0"
"SIPS05350T","명장교회_L","부산광역시","동래구","명장동","142-10","명장동 사거리에서 충렬중학교방향 2km우측에서 우회전","지하2층발전기실","-79.466","16.5","-9.8","90.0","6.0","18.0"
"PIPS20314K","라미자수","부산광역시","동래구","온천동","1259-30","사직동금강초등학교정문에서산쪽으로올라가다횡당보도지나약150M올라오면우측에영어학원4층건물지하에위치","지하1층작업장중앙벽면","-73.5","16.633","-1.95","150.0","15.0","15.0"
"SIPS40694T","노루페인트_L","부산광역시","동래구","안락동","423-10","연산동에서안락로타리서동방향으로직진후100M전방우측건물","지하1층페인트창고벽면","-77.45666666666668","11.35222222222222","-1.2488888888888892","3800.0","67.0","422.0"
"SIPS45430T","사번출구소주방","부산광역시","동래구","명륜동","548-6","동래로터리에서 동래지하철역4번출구맞은편에위치","B1_출입구벽면","-77.4718181818182","11.587272727272726","-4.418181818181818","1090.0","59.0","99.0"
"PIPS52313K","로타리커피숍","부산광역시","동래구","안락동","422-46","충렬사입구좌측블록5M부근","지하1층비상구뒤벽면","-76.33541666666669","12.942083333333334","-7.406250000000001","11870.0","180.0","494.0"
"SIPS45103T","한주빌딩_LTE","부산광역시","동래구","수안동","3-14","부산지하철4호선 수안역4번출구에서 동래경찰서방면으로 가다가 50M전방에서 좌회전후 10M전방 우측 한주빌딩","1층관리실벽면","-83.015","7.8069999999999995","-0.15400000000000008","650.0","39.0","65.0"
"SIPS06112T","안락1차SK아파트1동-1_L","부산광역시","동래구","안락동","472-57","안락동맥도날드맞은편안락SKAPT 116동B1","지하1층중앙비상계단옆배기FAN실안벽면","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"SIPS45345T","안락SK아파트쁘띠메종","부산광역시","동래구","안락동","15-3","안락교차로원동IC방면 안락뜨란채 삼거리앞 좌회전후 500M 직진후 우측에 위치","B2_휀룸실","-81.50461538461538","4.627692307692308","-2.4553846153846157","2000.0","56.0","153.0"
"SIPS06596T","sbs골프클럽_L","부산광역시","동래구","사직동","71-24","사직역에서사직삼거리방향으로가서좌회전삼성전자옆","지하1층화장실문앞벽면","-73.9725","17.87","-1.4450000000000003","770.0","29.0","192.0"
"SIPS06137T","안락1차SK아파트2동-3_L","부산광역시","동래구","안락동","152-93","반여동원동IC에서동래방면으로가다가우측편위치","지하3층프리액션벨브실입구벽면","-75.84200000000001","14.174000000000001","-7.308","1860.0","45.0","372.0"
"SIPS06463T","동래보건소지하_L","부산광역시","동래구","명륜동","702-54","명륜동지하철역2번출구앞","지하1층전기실안벽면","-86.58333333333333","2.0","6.5","90.0","9.0","15.0"
"PIPS60635K","메트로아트","부산광역시","동래구","온천동","1443-1","온천동광혜병원에서 내성교차로방면으로 100M전방 우측 메트로아트","지하1층비상구옆벽면","-80.08818181818182","16.154545454545453","-2.4236363636363634","500.0","38.0","45.0"
"SIPS06681T","채팅_L","부산광역시","동래구","온천동","1277-2","하이마트에서동양슈퍼옆건물","지하1층주방안벽면","-80.75153846153846","8.527692307692307","-6.366153846153845","6370.0","123.0","490.0"
"SIPS20041K","온천장SKHUB올리브","부산광역시","동래구","온천동","161-1","온천장사거리에서장전동방향으로약50m우회회전에위치","지하2층EPS실벽면","-82.74399999999999","4.798","-1.226","7330.0","138.0","488.0"
"SIPS40343T","아름병원신관","부산광역시","동래구","온천동","473-1","거제리에서온천장방향명륜동롯데백화점맞은편건물병원","6층EPS실내벽면","-79.96285714285715","3.1385714285714283","-5.718571428571429","1460.0","46.0","208.0"
